STRATUM,YEAR,SEASON,SVSPP,n_individ,tot_mass,n_station,n_tow,n_individ_PUE,tot_mass_PUE,SCINAME,COMNAME
01390,1995,autumn,107,61,3.6,5,5,12.2,0.72,GLYPTOCEPHALUS CYNOGLOSSUS,WITCH FLOUNDER
01390,1995,autumn,108,12,0.7,2,2,6,0.35,SCOPHTHALMUS AQUOSUS,WINDOWPANE
01390,1995,autumn,131,7,0.4,3,3,2.3333333333333335,0.13333333333333333,PEPRILUS TRIACANTHUS,BUTTERFISH
01390,1995,autumn,155,17,1.1,4,4,4.25,0.275,SEBASTES FASCIATUS,ACADIAN REDFISH
01390,1995,autumn,163,83,10.9,5,5,16.6,2.18,MYOXOCEPHALUS OCTODECEMSPINOSUS,LONGHORN SCULPIN
01390,1995,autumn,164,4,1.4,2,2,2,0.7,HEMITRIPTERUS AMERICANUS,SEA RAVEN
01390,1995,autumn,197,8,5.2,4,4,2,1.3,LOPHIUS AMERICANUS,GOOSEFISH
01390,1995,autumn,287,2,0,1,1,2,0,CRANGON SEPTEMSPINOSA,SEVENSPINE BAY SHRIMP
01390,1995,autumn,296,1307,3.4,3,3,435.6666666666667,1.1333333333333333,DICHELOPANDALUS LEPTOCERUS,BRISTLED LONGBEAK
01390,1995,autumn,297,132,0.5,3,3,44,0.16666666666666666,PANDALUS MONTAGUI,AESOP SHRIMP
01390,1995,autumn,301,72,81.8,2,2,36,40.9,HOMARUS AMERICANUS,AMERICAN LOBSTER
01390,1995,autumn,305,NA,15.700000000000001,5,5,NA,3.14,CRUSTACEA SHRIMP,SHRIMP UNCL
01390,1995,autumn,306,153,1.3,3,3,51,0.43333333333333335,PANDALUS BOREALIS,NORTHERN SHRIMP
01390,1995,autumn,312,4,0.8999999999999999,3,3,1.3333333333333333,0.3,CANCER BOREALIS,JONAH CRAB
01390,1995,autumn,313,1,0.3,1,1,1,0.3,CANCER IRRORATUS,ATLANTIC ROCK CRAB
01390,1995,autumn,324,13,2.6,4,4,3.25,0.65,LITHODES MAJA,NORTHERN STONE CRAB
01390,1995,autumn,401,489,40.300000000000004,4,4,122.25,10.075000000000001,PLACOPECTEN MAGELLANICUS,SEA SCALLOP
01390,1995,spring,023,2,4,1,1,2,4,LEUCORAJA OCELLATA,WINTER SKATE
01390,1995,spring,026,8,4.3,4,4,2,1.075,LEUCORAJA ERINACEA,LITTLE SKATE
01390,1995,spring,028,5,0.9,3,3,1.6666666666666667,0.3,AMBLYRAJA RADIATA,THORNY SKATE
01390,1995,spring,032,2458,52.699999999999996,4,4,614.5,13.174999999999999,CLUPEA HARENGUS,ATLANTIC HERRING
01390,1995,spring,033,44,1.7000000000000002,5,5,8.8,0.34,ALOSA PSEUDOHARENGUS,ALEWIFE
01390,1995,spring,034,134,0.5,5,5,26.8,0.1,ALOSA AESTIVALIS,BLUEBACK HERRING
01390,1995,spring,072,1332,17,5,5,266.4,3.4,MERLUCCIUS BILINEARIS,SILVER HAKE
01390,1995,spring,073,1,0.1,1,1,1,0.1,GADUS MORHUA,ATLANTIC COD
01390,1995,spring,074,6,0.1,3,3,2,0.03333333333333333,MELANOGRAMMUS AEGLEFINUS,HADDOCK
01390,1995,spring,075,4,0.2,3,3,1.3333333333333333,0.06666666666666667,POLLACHIUS VIRENS,POLLOCK
01390,1995,spring,076,8,0.30000000000000004,2,2,4,0.15000000000000002,UROPHYCIS TENUIS,WHITE HAKE
01390,1995,spring,077,6,0.1,3,3,2,0.03333333333333333,UROPHYCIS CHUSS,RED HAKE
01390,1995,spring,083,14,0.4,4,4,3.5,0.1,ENCHELYOPUS CIMBRIUS,FOURBEARD ROCKLING
01390,1995,spring,101,1,0.5,1,1,1,0.5,HIPPOGLOSSUS HIPPOGLOSSUS,ATLANTIC HALIBUT
01390,1995,spring,102,75,11.2,5,5,15,2.2399999999999998,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE
01390,1995,spring,105,7,1.5,3,3,2.3333333333333335,0.5,LIMANDA FERRUGINEA,YELLOWTAIL FLOUNDER
01390,1995,spring,106,13,0.6,4,4,3.25,0.15,PSEUDOPLEURONECTES AMERICANUS,WINTER FLOUNDER
01390,1995,spring,107,35,0.8,4,4,8.75,0.2,GLYPTOCEPHALUS CYNOGLOSSUS,WITCH FLOUNDER
01390,1995,spring,108,2,0.1,1,1,2,0.1,SCOPHTHALMUS AQUOSUS,WINDOWPANE
01390,1995,spring,155,10,0.5,2,2,5,0.25,SEBASTES FASCIATUS,ACADIAN REDFISH
01390,1995,spring,159,1,0,1,1,1,0,ARTEDIELLUS SP,HOOKEAR SCULPIN UNCL
01390,1995,spring,163,32,3.1,4,4,8,0.775,MYOXOCEPHALUS OCTODECEMSPINOSUS,LONGHORN SCULPIN
01390,1995,spring,164,8,6,1,1,8,6,HEMITRIPTERUS AMERICANUS,SEA RAVEN
01390,1995,spring,183,7,0,2,2,3.5,0,LUMPENUS MACULATUS,DAUBED SHANNY
01390,1995,spring,193,1,0.2,1,1,1,0.2,MACROZOARCES AMERICANUS,OCEAN POUT
01390,1995,spring,197,6,2.1,4,4,1.5,0.525,LOPHIUS AMERICANUS,GOOSEFISH
01390,1995,spring,296,7462,11.2,2,2,3731,5.6,DICHELOPANDALUS LEPTOCERUS,BRISTLED LONGBEAK
01390,1995,spring,297,1763,4.4,2,2,881.5,2.2,PANDALUS MONTAGUI,AESOP SHRIMP
01390,1995,spring,305,NA,50.8,5,5,NA,10.16,CRUSTACEA SHRIMP,SHRIMP UNCL
01390,1995,spring,306,1781,10.9,5,5,356.2,2.18,PANDALUS BOREALIS,NORTHERN SHRIMP
01390,1995,spring,324,4,0.6,3,3,1.3333333333333333,0.19999999999999998,LITHODES MAJA,NORTHERN STONE CRAB
01390,1995,spring,325,1,0,1,1,1,0,CHIONOECETES OPILIO,SNOW CRAB
01390,1995,spring,401,653,32.800000000000004,5,5,130.6,6.5600000000000005,PLACOPECTEN MAGELLANICUS,SEA SCALLOP
01390,1996,autumn,015,3,2.3,1,1,3,2.3,SQUALUS ACANTHIAS,SPINY DOGFISH
01390,1996,autumn,023,5,2.1999999999999997,2,2,2.5,1.0999999999999999,LEUCORAJA OCELLATA,WINTER SKATE
01390,1996,autumn,026,16,6,3,3,5.333333333333333,2,LEUCORAJA ERINACEA,LITTLE SKATE
01390,1996,autumn,027,2,0.5,2,2,1,0.25,MALACORAJA SENTA,SMOOTH SKATE
01390,1996,autumn,028,5,1,2,2,2.5,0.5,AMBLYRAJA RADIATA,THORNY SKATE
01390,1996,autumn,032,64,2.9,4,4,16,0.725,CLUPEA HARENGUS,ATLANTIC HERRING
01390,1996,autumn,033,12,0.8,3,3,4,0.26666666666666666,ALOSA PSEUDOHARENGUS,ALEWIFE
01390,1996,autumn,035,2,0.3,1,1,2,0.3,ALOSA SAPIDISSIMA,AMERICAN SHAD
01390,1996,autumn,056,6,0,1,1,6,0,MYCTOPHIDAE,LANTERNFISH UNCL
01390,1996,autumn,072,182,13.299999999999999,4,4,45.5,3.3249999999999997,MERLUCCIUS BILINEARIS,SILVER HAKE
01390,1996,autumn,076,5,0.8,2,2,2.5,0.4,UROPHYCIS TENUIS,WHITE HAKE
01390,1996,autumn,077,47,3.7,4,4,11.75,0.925,UROPHYCIS CHUSS,RED HAKE
01390,1996,autumn,083,1,0,1,1,1,0,ENCHELYOPUS CIMBRIUS,FOURBEARD ROCKLING
01390,1996,autumn,101,1,12.1,1,1,1,12.1,HIPPOGLOSSUS HIPPOGLOSSUS,ATLANTIC HALIBUT
01390,1996,autumn,102,8,1.2,3,3,2.6666666666666665,0.39999999999999997,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE
01390,1996,autumn,105,2,0.2,2,2,1,0.1,LIMANDA FERRUGINEA,YELLOWTAIL FLOUNDER
01390,1996,autumn,106,7,0.8999999999999999,3,3,2.3333333333333335,0.3,PSEUDOPLEURONECTES AMERICANUS,WINTER FLOUNDER
01390,1996,autumn,107,8,0.5,3,3,2.6666666666666665,0.16666666666666666,GLYPTOCEPHALUS CYNOGLOSSUS,WITCH FLOUNDER
01390,1996,autumn,108,4,0.1,3,3,1.3333333333333333,0.03333333333333333,SCOPHTHALMUS AQUOSUS,WINDOWPANE
01390,1996,autumn,131,3,0.2,2,2,1.5,0.1,PEPRILUS TRIACANTHUS,BUTTERFISH
01390,1996,autumn,155,2,0.6,1,1,2,0.6,SEBASTES FASCIATUS,ACADIAN REDFISH
01390,1996,autumn,163,84,5.7,4,4,21,1.425,MYOXOCEPHALUS OCTODECEMSPINOSUS,LONGHORN SCULPIN
01390,1996,autumn,164,6,3.3,2,2,3,1.65,HEMITRIPTERUS AMERICANUS,SEA RAVEN
01390,1996,autumn,197,2,1.2,2,2,1,0.6,LOPHIUS AMERICANUS,GOOSEFISH
01390,1996,autumn,287,18,0,2,2,9,0,CRANGON SEPTEMSPINOSA,SEVENSPINE BAY SHRIMP
01390,1996,autumn,296,547,1.7,4,4,136.75,0.425,DICHELOPANDALUS LEPTOCERUS,BRISTLED LONGBEAK
01390,1996,autumn,297,37,0.2,2,2,18.5,0.1,PANDALUS MONTAGUI,AESOP SHRIMP
01390,1996,autumn,301,188,107.6,4,4,47,26.9,HOMARUS AMERICANUS,AMERICAN LOBSTER
01390,1996,autumn,305,NA,1.9,4,4,NA,0.475,CRUSTACEA SHRIMP,SHRIMP UNCL
01390,1996,autumn,306,1,0,1,1,1,0,PANDALUS BOREALIS,NORTHERN SHRIMP
01390,1996,autumn,312,4,1.1,3,3,1.3333333333333333,0.3666666666666667,CANCER BOREALIS,JONAH CRAB
01390,1996,autumn,317,1,0,1,1,1,0,MAJIDAE,SPIDER CRAB UNCL
01390,1996,autumn,324,1,0.1,1,1,1,0.1,LITHODES MAJA,NORTHERN STONE CRAB
01390,1996,autumn,401,517,13.600000000000001,4,4,129.25,3.4000000000000004,PLACOPECTEN MAGELLANICUS,SEA SCALLOP
01390,1996,autumn,502,2,0.30000000000000004,2,2,1,0.15000000000000002,ILLEX ILLECEBROSUS,NORTHERN SHORTFIN SQUID
01390,1996,autumn,503,11,0.1,1,1,11,0.1,LOLIGO PEALEII,LONGFIN SQUID
01390,1996,autumn,510,1,0,1,1,1,0,OCTOPODA,OCTOPUS UNCL
01390,1996,spring,026,10,1.9,2,2,5,0.95,LEUCORAJA ERINACEA,LITTLE SKATE
01390,1996,spring,028,2,0.1,1,1,2,0.1,AMBLYRAJA RADIATA,THORNY SKATE
01390,1996,spring,032,1098,17.4,4,4,274.5,4.35,CLUPEA HARENGUS,ATLANTIC HERRING
01390,1996,spring,033,10,0.1,2,2,5,0.05,ALOSA PSEUDOHARENGUS,ALEWIFE
01390,1996,spring,072,26,0.5,3,3,8.666666666666666,0.16666666666666666,MERLUCCIUS BILINEARIS,SILVER HAKE
01390,1996,spring,076,11,0.5,3,3,3.6666666666666665,0.16666666666666666,UROPHYCIS TENUIS,WHITE HAKE
01390,1996,spring,077,1,0,1,1,1,0,UROPHYCIS CHUSS,RED HAKE
01390,1996,spring,101,1,1.1,1,1,1,1.1,HIPPOGLOSSUS HIPPOGLOSSUS,ATLANTIC HALIBUT
01390,1996,spring,102,34,4.2,4,4,8.5,1.05,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE
01390,1996,spring,105,2,0.6000000000000001,2,2,1,0.30000000000000004,LIMANDA FERRUGINEA,YELLOWTAIL FLOUNDER
01390,1996,spring,106,1,0.3,1,1,1,0.3,PSEUDOPLEURONECTES AMERICANUS,WINTER FLOUNDER
01390,1996,spring,107,1,0,1,1,1,0,GLYPTOCEPHALUS CYNOGLOSSUS,WITCH FLOUNDER
01390,1996,spring,108,3,0.2,2,2,1.5,0.1,SCOPHTHALMUS AQUOSUS,WINDOWPANE
01390,1996,spring,155,2,0.7,1,1,2,0.7,SEBASTES FASCIATUS,ACADIAN REDFISH
01390,1996,spring,163,23,2.4,4,4,5.75,0.6,MYOXOCEPHALUS OCTODECEMSPINOSUS,LONGHORN SCULPIN
01390,1996,spring,164,7,9,3,3,2.3333333333333335,3,HEMITRIPTERUS AMERICANUS,SEA RAVEN
01390,1996,spring,184,1,0,1,1,1,0,ULVARIA SUBBIFURCATA,RADIATED SHANNY
01390,1996,spring,191,1,0.1,1,1,1,0.1,CRYPTACANTHODES MACULATUS,WRYMOUTH
01390,1996,spring,193,1,0.8,1,1,1,0.8,MACROZOARCES AMERICANUS,OCEAN POUT
01390,1996,spring,287,6,0,1,1,6,0,CRANGON SEPTEMSPINOSA,SEVENSPINE BAY SHRIMP
01390,1996,spring,296,2078,4.2,4,4,519.5,1.05,DICHELOPANDALUS LEPTOCERUS,BRISTLED LONGBEAK
01390,1996,spring,297,1231,3.7,4,4,307.75,0.925,PANDALUS MONTAGUI,AESOP SHRIMP
01390,1996,spring,301,35,34.6,4,4,8.75,8.65,HOMARUS AMERICANUS,AMERICAN LOBSTER
01390,1996,spring,305,NA,8.9,4,4,NA,2.225,CRUSTACEA SHRIMP,SHRIMP UNCL
01390,1996,spring,306,18,0.1,2,2,9,0.05,PANDALUS BOREALIS,NORTHERN SHRIMP
01390,1996,spring,312,1,0.1,1,1,1,0.1,CANCER BOREALIS,JONAH CRAB
01390,1996,spring,324,1,0.1,1,1,1,0.1,LITHODES MAJA,NORTHERN STONE CRAB
01390,1996,spring,401,233,20.4,3,3,77.66666666666667,6.8,PLACOPECTEN MAGELLANICUS,SEA SCALLOP
01390,1997,autumn,015,12,21.1,4,4,3,5.275,SQUALUS ACANTHIAS,SPINY DOGFISH
01390,1997,autumn,023,5,1.5,2,2,2.5,0.75,LEUCORAJA OCELLATA,WINTER SKATE
01390,1997,autumn,026,9,3.8,3,3,3,1.2666666666666666,LEUCORAJA ERINACEA,LITTLE SKATE
01390,1997,autumn,028,1,0.2,1,1,1,0.2,AMBLYRAJA RADIATA,THORNY SKATE
01390,1997,autumn,032,15,0.9,4,4,3.75,0.225,CLUPEA HARENGUS,ATLANTIC HERRING
01390,1997,autumn,033,17,0.9,4,4,4.25,0.225,ALOSA PSEUDOHARENGUS,ALEWIFE
01390,1997,autumn,034,1,0.1,1,1,1,0.1,ALOSA AESTIVALIS,BLUEBACK HERRING
01390,1997,autumn,072,312,20.5,4,4,78,5.125,MERLUCCIUS BILINEARIS,SILVER HAKE
01390,1997,autumn,075,1,0,1,1,1,0,POLLACHIUS VIRENS,POLLOCK
01390,1997,autumn,076,144,15.9,4,4,36,3.975,UROPHYCIS TENUIS,WHITE HAKE
01390,1997,autumn,077,40,3.1,4,4,10,0.775,UROPHYCIS CHUSS,RED HAKE
01390,1997,autumn,083,7,0.2,2,2,3.5,0.1,ENCHELYOPUS CIMBRIUS,FOURBEARD ROCKLING
01390,1997,autumn,101,1,3.6,1,1,1,3.6,HIPPOGLOSSUS HIPPOGLOSSUS,ATLANTIC HALIBUT
01390,1997,autumn,102,9,1.4000000000000001,3,3,3,0.46666666666666673,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE
01390,1997,autumn,105,3,0.7,2,2,1.5,0.35,LIMANDA FERRUGINEA,YELLOWTAIL FLOUNDER
01390,1997,autumn,106,11,2.6,4,4,2.75,0.65,PSEUDOPLEURONECTES AMERICANUS,WINTER FLOUNDER
01390,1997,autumn,107,76,2.8,4,4,19,0.7,GLYPTOCEPHALUS CYNOGLOSSUS,WITCH FLOUNDER
01390,1997,autumn,108,3,0.4,2,2,1.5,0.2,SCOPHTHALMUS AQUOSUS,WINDOWPANE
01390,1997,autumn,121,1,0.1,1,1,1,0.1,SCOMBER SCOMBRUS,ATLANTIC MACKEREL
01390,1997,autumn,131,10,0.1,3,3,3.3333333333333335,0.03333333333333333,PEPRILUS TRIACANTHUS,BUTTERFISH
01390,1997,autumn,155,4,0.2,2,2,2,0.1,SEBASTES FASCIATUS,ACADIAN REDFISH
01390,1997,autumn,163,94,13.8,4,4,23.5,3.45,MYOXOCEPHALUS OCTODECEMSPINOSUS,LONGHORN SCULPIN
01390,1997,autumn,164,5,3.5,2,2,2.5,1.75,HEMITRIPTERUS AMERICANUS,SEA RAVEN
01390,1997,autumn,165,1,0,1,1,1,0,ASPIDOPHOROIDES MONOPTERYGIUS,ALLIGATORFISH
01390,1997,autumn,191,1,0.2,1,1,1,0.2,CRYPTACANTHODES MACULATUS,WRYMOUTH
01390,1997,autumn,197,3,1.1,2,2,1.5,0.55,LOPHIUS AMERICANUS,GOOSEFISH
01390,1997,autumn,296,574,5.9,3,3,191.33333333333334,1.9666666666666668,DICHELOPANDALUS LEPTOCERUS,BRISTLED LONGBEAK
01390,1997,autumn,297,12,0.1,1,1,12,0.1,PANDALUS MONTAGUI,AESOP SHRIMP
01390,1997,autumn,301,75,89.7,4,4,18.75,22.425,HOMARUS AMERICANUS,AMERICAN LOBSTER
01390,1997,autumn,312,5,1.5,2,2,2.5,0.75,CANCER BOREALIS,JONAH CRAB
01390,1997,autumn,401,596,49.9,4,4,149,12.475,PLACOPECTEN MAGELLANICUS,SEA SCALLOP
01390,1997,autumn,502,2,0.3,1,1,2,0.3,ILLEX ILLECEBROSUS,NORTHERN SHORTFIN SQUID
01390,1997,autumn,503,4,0.1,3,3,1.3333333333333333,0.03333333333333333,LOLIGO PEALEII,LONGFIN SQUID
01390,1997,autumn,510,1,0,1,1,1,0,OCTOPODA,OCTOPUS UNCL
01390,1997,spring,026,19,2.6,3,3,6.333333333333333,0.8666666666666667,LEUCORAJA ERINACEA,LITTLE SKATE
01390,1997,spring,028,4,0.4,2,2,2,0.2,AMBLYRAJA RADIATA,THORNY SKATE
01390,1997,spring,032,7673,93.60000000000001,4,4,1918.25,23.400000000000002,CLUPEA HARENGUS,ATLANTIC HERRING
01390,1997,spring,033,5,0.4,4,4,1.25,0.1,ALOSA PSEUDOHARENGUS,ALEWIFE
01390,1997,spring,034,11,0,1,1,11,0,ALOSA AESTIVALIS,BLUEBACK HERRING
01390,1997,spring,072,1,0,1,1,1,0,MERLUCCIUS BILINEARIS,SILVER HAKE
01390,1997,spring,073,3,2.5,2,2,1.5,1.25,GADUS MORHUA,ATLANTIC COD
01390,1997,spring,074,4,0.1,2,2,2,0.05,MELANOGRAMMUS AEGLEFINUS,HADDOCK
01390,1997,spring,075,4,0.2,3,3,1.3333333333333333,0.06666666666666667,POLLACHIUS VIRENS,POLLOCK
01390,1997,spring,077,2,0,1,1,2,0,UROPHYCIS CHUSS,RED HAKE
01390,1997,spring,083,2,0.1,1,1,2,0.1,ENCHELYOPUS CIMBRIUS,FOURBEARD ROCKLING
01390,1997,spring,101,1,3.1,1,1,1,3.1,HIPPOGLOSSUS HIPPOGLOSSUS,ATLANTIC HALIBUT
01390,1997,spring,102,9,2.1,4,4,2.25,0.525,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE
01390,1997,spring,105,1,0.1,1,1,1,0.1,LIMANDA FERRUGINEA,YELLOWTAIL FLOUNDER
01390,1997,spring,106,21,3.0999999999999996,4,4,5.25,0.7749999999999999,PSEUDOPLEURONECTES AMERICANUS,WINTER FLOUNDER
01390,1997,spring,107,2,0.2,2,2,1,0.1,GLYPTOCEPHALUS CYNOGLOSSUS,WITCH FLOUNDER
01390,1997,spring,155,8,0.6,2,2,4,0.3,SEBASTES FASCIATUS,ACADIAN REDFISH
01390,1997,spring,162,1,1.7,1,1,1,1.7,MYOXOCEPHALUS SCORPIUS,SHORTHORN SCULPIN
01390,1997,spring,163,148,13.3,5,5,29.6,2.66,MYOXOCEPHALUS OCTODECEMSPINOSUS,LONGHORN SCULPIN
01390,1997,spring,164,48,22.1,4,4,12,5.525,HEMITRIPTERUS AMERICANUS,SEA RAVEN
01390,1997,spring,165,4,0,2,2,2,0,ASPIDOPHOROIDES MONOPTERYGIUS,ALLIGATORFISH
01390,1997,spring,168,2,9.1,2,2,1,4.55,CYCLOPTERUS LUMPUS,LUMPFISH
01390,1997,spring,183,9,0,2,2,4.5,0,LUMPENUS MACULATUS,DAUBED SHANNY
01390,1997,spring,292,7,0,1,1,7,0,PASIPHAEA MULTIDENTATA,PINK GLASS SHRIMP
01390,1997,spring,296,362,1.4,4,4,90.5,0.35,DICHELOPANDALUS LEPTOCERUS,BRISTLED LONGBEAK
01390,1997,spring,297,12306,45.8,5,5,2461.2,9.16,PANDALUS MONTAGUI,AESOP SHRIMP
01390,1997,spring,301,95,48.4,4,4,23.75,12.1,HOMARUS AMERICANUS,AMERICAN LOBSTER
01390,1997,spring,305,NA,49.3,5,5,NA,9.86,CRUSTACEA SHRIMP,SHRIMP UNCL
01390,1997,spring,306,24,0.2,4,4,6,0.05,PANDALUS BOREALIS,NORTHERN SHRIMP
01390,1997,spring,312,7,1.3,3,3,2.3333333333333335,0.43333333333333335,CANCER BOREALIS,JONAH CRAB
01390,1997,spring,317,9,0,2,2,4.5,0,MAJIDAE,SPIDER CRAB UNCL
01390,1997,spring,324,4,0.5,2,2,2,0.25,LITHODES MAJA,NORTHERN STONE CRAB
01390,1997,spring,401,167,13.7,5,5,33.4,2.7399999999999998,PLACOPECTEN MAGELLANICUS,SEA SCALLOP
01390,1998,autumn,015,17,30.700000000000003,5,5,3.4,6.140000000000001,SQUALUS ACANTHIAS,SPINY DOGFISH
01390,1998,autumn,026,2,0.4,1,1,2,0.4,LEUCORAJA ERINACEA,LITTLE SKATE
01390,1998,autumn,028,1,0.1,1,1,1,0.1,AMBLYRAJA RADIATA,THORNY SKATE
01390,1998,autumn,032,166,9.1,7,7,23.714285714285715,1.3,CLUPEA HARENGUS,ATLANTIC HERRING
01390,1998,autumn,033,434,15.4,8,8,54.25,1.925,ALOSA PSEUDOHARENGUS,ALEWIFE
01390,1998,autumn,034,4,0,1,1,4,0,ALOSA AESTIVALIS,BLUEBACK HERRING
01390,1998,autumn,072,3922,160.3,8,8,490.25,20.0375,MERLUCCIUS BILINEARIS,SILVER HAKE
01390,1998,autumn,073,8,2,4,4,2,0.5,GADUS MORHUA,ATLANTIC COD
01390,1998,autumn,074,5,0.2,4,4,1.25,0.05,MELANOGRAMMUS AEGLEFINUS,HADDOCK
01390,1998,autumn,075,3,0.2,2,2,1.5,0.1,POLLACHIUS VIRENS,POLLOCK
01390,1998,autumn,076,61,6.1,5,5,12.2,1.22,UROPHYCIS TENUIS,WHITE HAKE
01390,1998,autumn,077,6,0.5,4,4,1.5,0.125,UROPHYCIS CHUSS,RED HAKE
01390,1998,autumn,083,1,0,1,1,1,0,ENCHELYOPUS CIMBRIUS,FOURBEARD ROCKLING
01390,1998,autumn,101,4,7.6000000000000005,3,3,1.3333333333333333,2.5333333333333337,HIPPOGLOSSUS HIPPOGLOSSUS,ATLANTIC HALIBUT
01390,1998,autumn,102,10,1.2,4,4,2.5,0.3,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE
01390,1998,autumn,105,2,0.5,2,2,1,0.25,LIMANDA FERRUGINEA,YELLOWTAIL FLOUNDER
01390,1998,autumn,106,7,1.2999999999999998,4,4,1.75,0.32499999999999996,PSEUDOPLEURONECTES AMERICANUS,WINTER FLOUNDER
01390,1998,autumn,107,15,0.2,6,6,2.5,0.03333333333333333,GLYPTOCEPHALUS CYNOGLOSSUS,WITCH FLOUNDER
01390,1998,autumn,108,1,0,1,1,1,0,SCOPHTHALMUS AQUOSUS,WINDOWPANE
01390,1998,autumn,121,3,0.5,2,2,1.5,0.25,SCOMBER SCOMBRUS,ATLANTIC MACKEREL
01390,1998,autumn,131,41,2.8,6,6,6.833333333333333,0.4666666666666666,PEPRILUS TRIACANTHUS,BUTTERFISH
01390,1998,autumn,155,13,1.9,2,2,6.5,0.95,SEBASTES FASCIATUS,ACADIAN REDFISH
01390,1998,autumn,163,20,3.3000000000000003,5,5,4,0.66,MYOXOCEPHALUS OCTODECEMSPINOSUS,LONGHORN SCULPIN
01390,1998,autumn,164,6,1.1,1,1,6,1.1,HEMITRIPTERUS AMERICANUS,SEA RAVEN
01390,1998,autumn,165,1,0,1,1,1,0,ASPIDOPHOROIDES MONOPTERYGIUS,ALLIGATORFISH
01390,1998,autumn,176,1,0.6,1,1,1,0.6,TAUTOGOLABRUS ADSPERSUS,CUNNER
01390,1998,autumn,180,1,0,1,1,1,0,PHOLIS GUNNELLUS,ROCK GUNNEL
01390,1998,autumn,191,1,0,1,1,1,0,CRYPTACANTHODES MACULATUS,WRYMOUTH
01390,1998,autumn,197,1,0,1,1,1,0,LOPHIUS AMERICANUS,GOOSEFISH
01390,1998,autumn,296,4425,11.2,5,5,885,2.2399999999999998,DICHELOPANDALUS LEPTOCERUS,BRISTLED LONGBEAK
01390,1998,autumn,297,5723,10.9,3,3,1907.6666666666667,3.6333333333333333,PANDALUS MONTAGUI,AESOP SHRIMP
01390,1998,autumn,301,153,125.8,7,7,21.857142857142858,17.97142857142857,HOMARUS AMERICANUS,AMERICAN LOBSTER
01390,1998,autumn,305,NA,24.2,7,7,NA,3.457142857142857,CRUSTACEA SHRIMP,SHRIMP UNCL
01390,1998,autumn,312,1,0.2,1,1,1,0.2,CANCER BOREALIS,JONAH CRAB
01390,1998,autumn,313,6,1.2,3,3,2,0.39999999999999997,CANCER IRRORATUS,ATLANTIC ROCK CRAB
01390,1998,autumn,317,4,0.1,1,1,4,0.1,MAJIDAE,SPIDER CRAB UNCL
01390,1998,autumn,324,2,0.7,1,1,2,0.7,LITHODES MAJA,NORTHERN STONE CRAB
01390,1998,autumn,401,393,27.5,7,7,56.142857142857146,3.9285714285714284,PLACOPECTEN MAGELLANICUS,SEA SCALLOP
01390,1998,autumn,502,26,3,7,7,3.7142857142857144,0.42857142857142855,ILLEX ILLECEBROSUS,NORTHERN SHORTFIN SQUID
01390,1998,autumn,510,1,0,1,1,1,0,OCTOPODA,OCTOPUS UNCL
01390,1998,spring,026,8,5.2,3,3,2.6666666666666665,1.7333333333333334,LEUCORAJA ERINACEA,LITTLE SKATE
01390,1998,spring,027,2,0.6,1,1,2,0.6,MALACORAJA SENTA,SMOOTH SKATE
01390,1998,spring,028,2,6.5,1,1,2,6.5,AMBLYRAJA RADIATA,THORNY SKATE
01390,1998,spring,032,527,8.200000000000001,7,7,75.28571428571429,1.1714285714285715,CLUPEA HARENGUS,ATLANTIC HERRING
01390,1998,spring,033,41,1.3,4,4,10.25,0.325,ALOSA PSEUDOHARENGUS,ALEWIFE
01390,1998,spring,034,109,0.5,5,5,21.8,0.1,ALOSA AESTIVALIS,BLUEBACK HERRING
01390,1998,spring,035,1,0,1,1,1,0,ALOSA SAPIDISSIMA,AMERICAN SHAD
01390,1998,spring,038,1,0,1,1,1,0,MALLOTUS VILLOSUS,CAPELIN
01390,1998,spring,072,749,14.6,6,6,124.83333333333333,2.433333333333333,MERLUCCIUS BILINEARIS,SILVER HAKE
01390,1998,spring,073,4,0.7999999999999999,2,2,2,0.39999999999999997,GADUS MORHUA,ATLANTIC COD
01390,1998,spring,075,26,0.9,5,5,5.2,0.18,POLLACHIUS VIRENS,POLLOCK
01390,1998,spring,076,2,0.1,1,1,2,0.1,UROPHYCIS TENUIS,WHITE HAKE
01390,1998,spring,077,29,0.5,4,4,7.25,0.125,UROPHYCIS CHUSS,RED HAKE
01390,1998,spring,083,12,0.5,4,4,3,0.125,ENCHELYOPUS CIMBRIUS,FOURBEARD ROCKLING
01390,1998,spring,101,1,0.5,1,1,1,0.5,HIPPOGLOSSUS HIPPOGLOSSUS,ATLANTIC HALIBUT
01390,1998,spring,102,13,4.2,6,6,2.1666666666666665,0.7000000000000001,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE
01390,1998,spring,105,1,0.2,1,1,1,0.2,LIMANDA FERRUGINEA,YELLOWTAIL FLOUNDER
01390,1998,spring,106,12,2.1,4,4,3,0.525,PSEUDOPLEURONECTES AMERICANUS,WINTER FLOUNDER
